240
237
223
212
218
239
214
260
226
304
304
350
349
304
360
679
1113
1093
743
1293
3025
2116
1960
2083
1409
1398
1594
1629
849
1212
1601
913
725
717
820
774
747
829
1115
1452
1347
1015
977
823
767
774
738
930
701
835
992
900
909
808
780
668
828
1040
983
884
