1.08097785
1.33665442
0.67051997
0.77902239
0
0.91391299
1.38797776
0.9663041
0.20859067
0.40950224
0.5127572
0.2238646
0.56069001
1.02807367
1.51846621
1.99960741
2.66143423
3.13966389
3.62673272
4.38771512
5.66471465
5.61159223
6.40459783
7.1679634
6.17817597
5.10844789
5.85663136
6.23777748
6.68539
6.52639004
5.54059203
4.52885838
3.35646376
3.32700114
3.7187054
3.60508308
3.44289823
4.0467892
4.68028544
4.73482698
4.25850666
4.03696467
3.87734264
4.81192809
4.838014
4.66588771
4.83352878
5.17604887
4.7422366
4.7910708
5.2230275
4.61464335
4.58781178
4.5033538
4.69044938
4.62757965
4.1514501
4.28039782
3.5459917
2.22232659
