112
140
129
114
136
153
129
175
139
194
165
179
187
167
200
371
792
777
399
653
1533
933
884
1157
576
656
684
762
408
581
788
456
356
325
347
350
297
340
440
628
611
497
483
361
349
362
350
482
333
391
479
435
449
422
393
350
387
506
476
348
